LOCATION,Country,SEX,Sex,AGE,Age,TIME,Time,Value,Flag Codes,Flags
NZL,New Zealand,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2016,2016,0.22338516,,
NZL,New Zealand,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2017,2017,0.225695795,,
NZL,New Zealand,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2018,2018,0.228309254,,
NZL,New Zealand,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2019,2019,0.232848042,,
NZL,New Zealand,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2020,2020,0.237661472,,
NZL,New Zealand,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2021,2021,0.245731409,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1950,1950,0.182173104,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1951,1951,0.186299246,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1952,1952,0.190479652,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1953,1953,0.193457611,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1954,1954,0.197551285,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1955,1955,0.200268945,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1956,1956,0.203955175,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1957,1957,0.208386102,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1958,1958,0.210822899,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1959,1959,0.213175596,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1960,1960,0.216589937,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1961,1961,0.218989978,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1962,1962,0.220243184,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1963,1963,0.221830111,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1964,1964,0.225539321,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1965,1965,0.229413743,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1966,1966,0.232492162,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1967,1967,0.237363211,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1968,1968,0.241252136,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1969,1969,0.24587208,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1970,1970,0.249895136,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1971,1971,0.258951578,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1972,1972,0.262991054,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1973,1973,0.266714835,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1974,1974,0.270743615,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1975,1975,0.274145807,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1976,1976,0.27613692,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1977,1977,0.278088234,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1978,1978,0.2803946,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1979,1979,0.282179819,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1980,1980,0.283785787,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1981,1981,0.28367517,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1982,1982,0.282179154,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1983,1983,0.278708286,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1984,1984,0.275893661,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1985,1985,0.28058438,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1986,1986,0.283350354,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1987,1987,0.285666386,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1988,1988,0.2872672,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1989,1989,0.288873493,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1990,1990,0.289267042,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1991,1991,0.289965693,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1992,1992,0.290731559,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1993,1993,0.291042284,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1994,1994,0.290064642,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1995,1995,0.289728546,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1996,1996,0.288703456,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1997,1997,0.287229598,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1998,1998,0.285868063,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1999,1999,0.28341277,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2000,2000,0.281340538,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2001,2001,0.280360286,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2002,2002,0.279020701,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2003,2003,0.277721444,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2004,2004,0.276218713,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2005,2005,0.273956504,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2006,2006,0.271186904,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2007,2007,0.269977415,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2008,2008,0.270941139,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2009,2009,0.273020529,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2010,2010,0.275447305,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2011,2011,0.277947535,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2012,2012,0.286955135,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2013,2013,0.293313112,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2014,2014,0.298866884,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2015,2015,0.302083323,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2016,2016,0.30557933,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2017,2017,0.308794921,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2018,2018,0.311846403,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2019,2019,0.31599182,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2020,2020,0.318387558,,
GBR,United Kingdom,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),2021,2021,0.321650172,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1950,1950,0.139286125,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1951,1951,0.13994977,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1952,1952,0.141428124,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1953,1953,0.141247317,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1954,1954,0.142322897,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1955,1955,0.142093761,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1956,1956,0.142458119,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1957,1957,0.14361924,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1958,1958,0.143086826,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1959,1959,0.142458909,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1960,1960,0.141956965,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1961,1961,0.141721782,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1962,1962,0.139927611,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1963,1963,0.139024108,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1964,1964,0.139991711,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1965,1965,0.142239186,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1966,1966,0.144314802,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1967,1967,0.147863903,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1968,1968,0.150295038,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1969,1969,0.153306368,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1970,1970,0.155857705,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1971,1971,0.163145562,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1972,1972,0.166088559,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1973,1973,0.169062995,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1974,1974,0.172101803,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1975,1975,0.174682673,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1976,1976,0.17649536,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1977,1977,0.178445891,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1978,1978,0.180382811,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1979,1979,0.181735127,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1980,1980,0.183127627,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1981,1981,0.183518293,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1982,1982,0.182544143,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1983,1983,0.179749263,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1984,1984,0.177553782,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1985,1985,0.181756298,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1986,1986,0.184692114,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1987,1987,0.187467177,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1988,1988,0.189326468,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1989,1989,0.191379268,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1990,1990,0.192636373,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1991,1991,0.194657222,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1992,1992,0.196591107,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1993,1993,0.198116786,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1994,1994,0.198878214,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1995,1995,0.199863559,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1996,1996,0.200749919,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1997,1997,0.201743515,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1998,1998,0.202683878,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),1999,1999,0.202857848,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2000,2000,0.203297802,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2001,2001,0.204454352,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2002,2002,0.205424736,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2003,2003,0.206425778,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2004,2004,0.207389888,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2005,2005,0.20772343,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2006,2006,0.207530946,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2007,2007,0.208560198,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2008,2008,0.211446772,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2009,2009,0.215516441,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2010,2010,0.219540463,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2011,2011,0.22328862,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2012,2012,0.233382472,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2013,2013,0.240799578,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2014,2014,0.246950065,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2015,2015,0.251089375,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2016,2016,0.254797373,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2017,2017,0.258734075,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2018,2018,0.26246772,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2019,2019,0.266807429,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2020,2020,0.268865931,,
GBR,United Kingdom,M,Men,OAD15-64,Old age dependency ratio (65 and over/15-64),2021,2021,0.271910253,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1950,1950,0.161392907,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1951,1951,0.163992819,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1952,1952,0.166850683,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1953,1953,0.168250289,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1954,1954,0.170855906,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1955,1955,0.172082369,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1956,1956,0.174094212,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1957,1957,0.176875708,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1958,1958,0.177821063,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1959,1959,0.178659754,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1960,1960,0.180012813,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1961,1961,0.181057512,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1962,1962,0.180627728,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1963,1963,0.180899672,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1964,1964,0.183144563,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1965,1965,0.186176096,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1966,1966,0.188841482,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1967,1967,0.193010822,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1968,1968,0.196110234,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1969,1969,0.199898116,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1970,1970,0.203159055,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1971,1971,0.211352596,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1972,1972,0.214799156,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1973,1973,0.218111046,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1974,1974,0.221600395,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1975,1975,0.224533628,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1976,1976,0.22641347,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1977,1977,0.228357161,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1978,1978,0.230470813,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1979,1979,0.231982731,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1980,1980,0.233465794,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1981,1981,0.233627844,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1982,1982,0.232408105,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1983,1983,0.229274077,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1984,1984,0.226751666,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1985,1985,0.231187779,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1986,1986,0.234061244,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1987,1987,0.236611657,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1988,1988,0.238345804,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1989,1989,0.240184993,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1990,1990,0.241002819,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1991,1991,0.242403582,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1992,1992,0.243785424,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1993,1993,0.244730019,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1994,1994,0.244659147,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1995,1995,0.244975918,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1996,1996,0.244913111,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1997,1997,0.244693825,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1998,1998,0.244502148,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),1999,1999,0.243362374,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2000,2000,0.242550776,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2001,2001,0.24260885,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2002,2002,0.242414047,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2003,2003,0.242258706,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2004,2004,0.241992415,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2005,2005,0.241025125,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2006,2006,0.239536851,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2007,2007,0.239436717,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2008,2008,0.241349194,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2009,2009,0.24442326,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2010,2010,0.247631501,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2011,2011,0.250731154,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2012,2012,0.260284544,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2013,2013,0.267164618,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2014,2014,0.273005358,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2015,2015,0.276666637,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2016,2016,0.280239263,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2017,2017,0.283815714,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2018,2018,0.287204304,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2019,2019,0.291443921,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2020,2020,0.293645585,,
GBR,United Kingdom,T,Total,OAD15-64,Old age dependency ratio (65 and over/15-64),2021,2021,0.296788982,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1950,1950,0.131444938,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1951,1951,0.135166229,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1952,1952,0.138735096,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1953,1953,0.142447434,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1954,1954,0.146521278,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1955,1955,0.150475698,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1956,1956,0.153868835,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1957,1957,0.157471941,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1958,1958,0.160435283,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1959,1959,0.163763466,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1960,1960,0.167123276,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1961,1961,0.170483417,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1962,1962,0.171987097,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1963,1963,0.173426689,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1964,1964,0.175029691,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1965,1965,0.176440414,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1966,1966,0.177385861,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1967,1967,0.178185144,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1968,1968,0.178752789,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1969,1969,0.179511782,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1970,1970,0.1810341,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1971,1971,0.182443517,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1972,1972,0.183832306,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1973,1973,0.185632699,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1974,1974,0.187626095,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1975,1975,0.19034534,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1976,1976,0.192327989,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1977,1977,0.194616803,,
USA,United States,W,Women,OAD15-64,Old age dependency ratio (65 and over/15-64),1978,1978,0.196712817,,
